MediaHistogramaR,MediaHistogramaG,MediaHistogramaB,ValorMedioR,ValorMedioG,ValorMedioB,DesvioPadraoR,DesvioPadraoG,DesvioPadraoB,VarianciaR,VarianciaG,VarianciaB,Status
7.91149E+15,1.77067E+16,2.59045E+16,236830832196,190550341064,240796998636,254904476984,207171546359,155634603061,649762923864,429200496207,242221296698,1
6.21644E+15,2.16682E+16,3.2864E+15,131630388505,171483767962,157020489622,404940406184,232428924832,263399913104,163976732561,540232050985,69379514223,1
7.04506E+15,1.51013E+16,2.18066E+15,207416274378,21053732347,23092266308,38491488733,159399111621,137693213567,148159470488,254080767855,189594210625,1
5.94168E+15,1.70451E+16,2.60335E+16,160021513353,182640949555,185301186944,506673591962,162094238626,185065656406,256718128792,262745421958,34249297181,1
847734375,2.05548E+15,3.19055E+16,216748087954,194794694073,230031309751,411665590534,239941172836,227205521465,16946855843,575717664221,516223489842,1
7.60264E+15,1.78334E+16,2.60807E+15,212377700951,222362143475,240422644771,271707991974,900992376152,720418161006,738252329027,811787261884,519002326707,1
5.53041E+15,1.58401E+15,2.5032E+15,150549441786,17546969697,158298245614,274716097416,937009257417,948306098336,754689341794,877986348485,89928445614,0
6.10036E+15,1.81784E+16,2.72795E+15,164626742712,192541825095,186368187579,411091251674,169625285248,197373936552,168996017203,287727373954,389564708302,1
706031746031746,1.51926E+16,240465873015873,221217573222,188536610879,225036610879,293211681993,982708358883,97543719358,859730904571,965715718619,951477718619,1
7.79179E+15,1.85903E+16,2.57585E+15,226636627907,19360755814,237435215947,314758321662,197265256506,125363148241,990728010556,389135814244,157159189369,1
7.07956E+15,1.59785E+16,2.28824E+15,204895918367,220629591837,225926530612,287501088494,105340046603,108113584262,82656875885,110965254184,11688547102,1
7.09378E+15,1.44145E+16,2.35571E+15,230385214008,190005447471,234884824903,289554645161,140808840698,100818299633,838418925343,198271296187,101643295409,1
4.80476E+15,1.6112E+16,2.53588E+16,122572910311,161024405125,152803538743,37510844779,128233030994,141853753545,140706347603,164437102379,201224873948,1
7.81143E+15,1.38992E+16,2.4646E+16,224993406593,178524542125,235183882784,29875651211,175387183906,987839483631,892554535282,307606642784,975826845421,1
7.61038E+15,1778.0,2.52891E+16,219768980477,202978308026,226957158351,35562306583,159651656187,156581148786,12646776495,254886513232,245176561551,1
5.99082E+15,1.61802E+16,2.48839E+16,167428699552,178774887892,166212556054,247188873452,83736521116,954575625194,611023391582,701180496861,911214624215,0
597527027027027,1.56015E+16,2.41006E+16,159321985816,166907801418,150997163121,255624089371,104039704641,108927498303,653436750666,108242601418,118651998865,0
7.78142E+15,1.95562E+16,3.22739E+16,176394920869,191349282297,20488590357,456881834069,230150201631,22167049037,208741010302,52969115311,491378063011,1
6.56131E+15,1.34179E+16,2.20739E+16,237183098592,180491197183,240831866197,303432231844,120681643673,964261835003,920711193216,145640591197,929800886444,1
402179012345679,1.33753E+16,2.08927E+15,133106557377,172286885246,162524590164,366292473343,909162116511,104491940234,134170176028,826575754098,109185655738,1
922.8,1.89643E+16,2.88234E+16,222568369028,223468698517,243925041186,173931149951,783074907364,523855112362,302520449234,613206310544,274424178748,1
4.81259E+16,1.47679E+15,2.32913E+16,138997522709,155723369116,156460776218,293183921691,946971134013,962390194708,859568119379,896754328654,92619488687,0
8.78525E+15,1.73381E+16,2.60958E+16,235877224199,193848754448,243951364176,196641671423,13195212891,725565994147,386679469401,174113643238,526446011862,1
4.59534E+16,1.75043E+16,278651912568306,103726502311,153349768875,144596687211,270480641119,149267491768,151114550309,731597772204,222807840986,228356073151,1
391958041958042,1.41186E+16,2.22532E+15,114510351967,16618426501,144243271222,290100181968,86723999033,891964030252,841581155777,752105200828,795599831263,0
5.35246E+15,1.68179E+16,2.59102E+15,1329375,1535155,1415825,343166227031,146872717667,157891050649,117763059375,21571595195,24929583875,0
9.18653E+15,1.65587E+15,2.82795E+15,189036729858,142934044234,1434328594,203304608865,126249197439,141063233555,413327639859,159388598539,19898835861,1
850.0,1.64999E+16,2.84926E+15,197698710434,156427901524,173549237984,322695739481,127820797677,199217578642,104132540279,163381563189,396876436401,1
8.32105E+15,1.85193E+16,2.75961E+16,190313066667,156463466667,141850133333,12206516945,626075273004,578422758427,148999055929,391970247467,334572887467,0
8.72286E+15,1.68585E+16,2.6824E+15,204597741708,156059280169,170932251235,315685978073,124184259086,19187333051,996576367518,154217302047,368153749612,1
8.74264E+15,1.53552E+15,2.68054E+15,200940572267,149817314747,162598679384,273872019524,122518305219,164824982258,75005883078,150107351137,271672747762,1
8.11683E+15,1.67041E+16,2.73404E+16,190080777538,149212095032,139931317495,167224309026,933478902461,914522869852,279639695292,871382861339,836352079482,0
79325,1.44524E+15,2.75869E+16,225245073892,207729064039,223767241379,253910361567,104914174166,746164196823,644704717113,110069839409,556761008621,1
6.38894E+15,1.47382E+15,2.16483E+16,172830080367,152803673938,137723306544,222625202301,671944512771,694482769316,495619806997,451509428243,482306316877,1
745.8,1.67583E+16,2.63518E+15,185077723378,146638922889,143711138311,192768137996,860568977191,870875224864,371595550264,740578964504,758423657283,0
8.69734E+15,1.63014E+15,2.87336E+16,186399643494,155660606061,150882709447,235525505629,136297428331,16962778108,554722638019,185769889697,287735841141,1
8.69236E+15,1.68206E+16,3.11603E+16,183220138889,167723958333,168217013889,289121299992,216203828525,217490674888,835911261092,467440954687,473021936632,1
703018018018018,1.56469E+16,2.55868E+16,18165477997,15997875569,144317905918,173692366865,663647048633,669220290652,30169038307,440427405159,44785579742,0
7.02218E+15,1.18106E+16,234268,223674829932,169097959184,215296598639,287436070231,128429862062,916308540556,826194944699,164942294694,839621341497,1
8.9019E+15,1.7265E+16,2.81567E+16,227490990991,197487237237,228751501502,231145614683,957798926202,996362758736,534282951871,917378783033,992738746997,1
9.05017E+15,1.78204E+16,3112.0,229526574803,208890748031,222303641732,230914665886,15233757731,133847811079,533215829213,232067374606,179152365305,1
89751,1.98579E+15,3.08558E+16,188863555291,158970570749,142486325803,128747784562,904001154039,90738545888,165759920297,817218086504,823348370987,0
1.01181E+16,1.66663E+16,3.28339E+15,227574870099,165525743977,224346244686,223763424304,14171421407,129327537773,500700700562,200829184695,167256120265,1
7.52988E+15,1.60611E+16,2.59179E+15,178990850869,124883806038,123787740165,151788938463,51810833169,497747682785,230398818398,268436243367,247752755718,0
6.08717E+15,1.40479E+16,2.32144E+16,166580493537,126683901293,122297297297,189573470217,554404157134,526049221826,359381006102,307363969448,276727783784,0
1.0651E+16,2.23647E+15,3.45702E+15,191881633107,166934586717,151770942263,219054848803,23912297123,269828341175,479850267841,571797953699,728073337012,1
9.2827E+15,1.38404E+16,3.08907E+16,214241014799,117923185342,206798449612,246533624999,179040850847,129237469667,60778828255,32055626272,167023235659,1
8.00965E+15,1.56231E+16,2.95939E+16,174178749521,149130418105,140963176064,158277880107,900214228861,777380514872,250518873312,810385657844,604320464902,0
1.04921E+16,2.21422E+16,3.51411E+16,182989776581,150996957909,139366447237,18237622021,29965675054,287262377378,332610856982,897941681443,82519673457,0
79823,1.78216E+16,2.69316E+15,182653705954,162464763062,147881530984,157941383761,737931877789,809424424231,249454807044,544543456258,655167898542,0
917536231884058,1.96845E+16,326481875,180048942348,158909995852,152550808793,178971811651,138638773011,15361455178,320309093655,19220709382,235974305185,0
61117,1.45216E+16,2.10556E+16,176841121495,167226635514,151420560748,202894473436,528558447771,746415834593,411661673509,27937403271,557136598131,0
1.12831E+15,2.2677E+16,4.00282E+16,179965926802,1564657387,145290912022,172136702123,246037759468,292404792936,296310442177,605345790842,855005629322,1
8.54753E+15,1629.2,2.73453E+16,220158079625,184148711944,213862997658,229297281868,743273915581,894792138279,52577243472,552456113583,800652970726,1
1.03206E+15,2.35002E+15,3.65785E+15,175082515055,15946254001,140459610481,155295772469,212817442515,229661493943,241167769468,452912638388,527444018,1
1.03928E+16,1.9131E+16,330583125,200751840624,167213079255,167181896925,261814371332,140395340557,188469774852,685467650358,197108516501,355208560329,1
1.06007E+15,1.86832E+16,3.52557E+15,229950260266,153222672065,225095720069,22429669302,19332538743,173270116196,503090064999,373747054251,300225331666,1
8.60254E+15,1.84662E+16,3.01368E+16,186153697997,149953389831,138749229584,166419244576,123414316842,103641678318,276953649653,152310936017,107415974846,1
7.82403E+15,1.77103E+15,2.71588E+15,183934390771,167545061283,140326604182,112441935528,53077672676,497430445696,126431888652,28172393367,247437048306,0
8.24161E+15,1.89495E+16,2.97496E+16,174271873666,155864703372,139536491677,124253093572,660312131472,593116034146,154388312623,436012110969,351786629962,0
1.04734E+16,2.20057E+16,3.72799E+16,197912740899,172847698073,176769271949,313597859686,22050978074,28058462382,983436175999,48624563402,787277311242,1
1.04723E+16,2111.0,3.4547E+15,193229965157,162114484818,148977434876,185427155338,172209668877,199560991457,343832299368,296561700548,398245893114,1
8.59821E+15,1.78163E+16,271041059602649,203084437086,177880794702,17841307947,305997363347,102903198903,159747578177,936343863756,105890683444,255192887334,1
727077922077922,1.57297E+15,2.51417E+16,182491071429,156215277778,14026984127,123588025167,507429093295,459724486159,152739999646,257484284722,211346603175,0
7.95711E+15,125605625,2.4093E+16,228557746479,165023943662,215807042254,234099753745,949331655934,909186760126,548026947034,901230592958,826620564789,1
3.02833E+15,1.75771E+16,2.83602E+16,671574612403,16042248062,149998546512,2664156848,167240712654,159413769657,709773171074,27969455969,254127499564,1
2.99885E+16,1.96754E+16,3.24457E+15,610221975583,14163300037,127350721421,176051638339,982833625985,93959220734,309941793617,965961936367,882833516093,0
2.23979E+15,1.38447E+16,2.36869E+15,596329923274,135034526854,126265984655,180940166453,529556482139,512859313254,327393438361,280430067775,263024675192,0
2.58765E+15,1.72746E+16,2.70578E+15,603328981723,137917754569,12284073107,164621613353,769715296117,674000844496,27100275583,592461637076,454277138381,0
3.52314E+15,2.13057E+15,3.33425E+15,625374815609,144286308167,130322247553,195974842386,185653002455,19470867056,384061388481,344670373206,379114663913,0
3.03011E+16,1.83193E+15,3.0322E+15,599239391513,134335468375,124716573259,143598044054,886094169658,791959174369,206203982562,785162877502,627199333867,0
5.70127E+15,3.40313E+15,495240625,602012037103,148090589818,130626609077,161404492437,763934558675,649949718079,260514101787,583596009939,422434636031,0
2.68917E+15,1.66684E+16,2.47663E+16,632384960718,13301010101,135702020202,207509906619,878434868492,105223608222,430603613451,771647818182,110720077273,0
2.26506E+16,1.37867E+16,2.44786E+16,602284196547,113636122178,119328021248,152920533234,482730046172,472463732737,233846894846,233028297477,223221978752,0
2.44234E+16,1.36406E+16,2.17273E+15,631918892186,137646884273,129366963403,209203844645,80468064329,826876566712,437662486144,647510937685,683724856578,0
3.2794E+15,1.53849E+15,2.5487E+16,8576106934,160562238931,161989139515,389095481496,122173672008,154594141507,15139529372,14926406132,238993485881,1
3.57595E+15,2159625,3.33058E+15,614947258486,151818590078,131861305483,180373487879,209831072317,194923056966,325345951296,440290789097,379949981368,0
2.4884E+15,1.2847E+16,2.2601E+15,710955534532,149009460738,154120151372,292847461448,96017076887,102514571685,857596356766,921927905393,105092374078,0
6.87124E+15,1.45192E+16,2.47764E+15,218884057971,16607773386,226632411067,368346516752,153475301837,135552605485,135679156403,23554668274,183745088538,1
7.14898E+15,1.60228E+16,2.35907E+16,22530142253,157386005383,229552864283,3705106094,212597470601,194150688414,137278111678,45197684506,376944898116,1
32790625,1.4086E+16,2.2023E+16,97472303207,150889212828,134542274052,312329480885,957824289869,95310514167,975497046299,917427370262,908409411079,0
8.04876E+15,1.91663E+15,2.95616E+15,197867030442,179326823665,211758759334,515006104454,248474668219,281114342534,265231287625,617396607467,790252735784,1
2.9377E+16,1.44003E+15,2.14261E+15,909577294686,168038647343,141008454106,305465812135,884297892842,892372646836,93309362383,781982763285,796328940821,0
4.21791E+15,975.0,1807.5,134521934758,124341957255,280461192351,433619218673,544968256369,864963068062,188025626802,29699040045,748161109111,0
87245703125,299722265625,5.05571E+15,88831141859,139884713779,129134418067,308202876671,796567383659,774444842014,949890131882,634519596709,599764813322,0
5.45245E+15,1.82776E+16,3.08296E+15,114002599653,144860485269,138837666089,357709631856,186489614037,200125879594,127956180722,347783761438,400503676834,0
4.47649E+16,1370725,2.09478E+16,180512594458,189272040302,193494962217,601501100214,117014838345,143185351201,361803573559,136924723929,205020447985,1
5.30172E+15,1.18952E+16,2.20817E+16,163590073529,105455882353,179838235294,440312302769,208986360377,168242727314,19387492397,436752988235,283056152941,0
6.2597E+15,2.25418E+15,3.69931E+16,996662511481,140213292219,130060687574,313436966635,408909251387,387193218742,982427320535,16720677587,14991858864,1
6.04682E+15,1.22503E+16,2.11348E+15,192757981462,156593202884,195485066941,488198112532,159882279041,150047143707,23833739708,255623431514,225141453347,1
4.49484E+15,1.27261E+15,2.12108E+15,151704011065,161990318119,176293222683,467709266832,107184743888,120087378054,21875195828,114885693223,144209783679,1
7.38762E+15,1.23296E+16,2.11226E+15,229074204947,231772084806,245259717314,217903957915,128470120957,678310874975,47482134875,165045719788,46010564311,1
4.02209E+15,165229375,2.49024E+16,101158373462,152422150883,138152487961,306287520186,12013949904,123354267901,938120450217,144334992295,152162754093,0
3.6281E+16,1.69691E+16,2.74108E+16,850614871306,12854099142,122181601525,271489471762,125434244716,120372580342,737065332774,157337497474,144895580982,0
6.69451E+15,1.47633E+15,2.30336E+15,218185006878,166964236589,228096286107,381358719195,162809033542,134847043718,145434472706,26506781403,181837251994,1
